:START_ID,:END_ID,:TYPE
person_200062273,org_92,任职
person_100124865,org_107,任职
person_897388,org_107,任职
person_708205,org_92,任职
person_200062243,org_92,任职
person_200018273,org_145,任职
person_200083221,org_30,任职
person_200009426,org_30,任职
person_200146935,org_222,任职
person_837401,org_213,任职
person_525855,org_223,任职
person_621466,org_209,任职
person_783262,org_224,任职
person_200115496,org_224,任职
person_100256505,org_224,任职
person_348218,org_224,任职
person_459458,org_224,任职
person_596145,org_225,任职
person_100156340,org_226,任职
person_100048645,org_227,任职
person_200103042,org_225,任职
person_656301,org_228,任职
person_888558,org_213,任职
person_200027639,org_229,任职
person_793388,org_230,任职
person_721774,org_231,任职
person_560463,org_229,任职
person_100229663,org_232,任职
person_856528,org_230,任职
person_100141547,org_233,任职
person_100014188,org_234,任职
person_200122927,org_235,任职
person_729397,org_236,任职
person_345765,org_209,任职
person_769294,org_209,任职
person_626105,org_237,任职
person_200103046,org_225,任职
person_532172,org_225,任职
person_586432,org_225,任职
person_200101982,org_213,任职
person_532272,org_213,任职
person_744432,org_213,任职
person_907093,org_228,任职
person_706342,org_209,任职
person_398590,org_238,任职
person_848631,org_229,任职
person_721385,org_229,任职
person_100092061,org_229,任职
person_100218602,org_239,任职
person_610417,org_240,任职
person_846155,org_235,任职
person_524035,org_241,任职
person_490065,org_241,任职
person_569177,org_240,任职
person_543335,org_234,任职
person_200043024,org_242,任职
person_100190891,org_243,任职
person_720504,org_233,任职
person_729462,org_244,任职
person_796455,org_13,任职
person_847133,org_132,任职
person_100255951,org_1,任职
person_523859,org_132,任职
person_847122,org_132,任职
person_518688,org_1,任职
person_100200387,org_1,任职
person_273103,org_85,任职
person_200004798,org_245,任职
person_200008379,org_85,任职
person_269451,org_85,任职
person_100076008,org_8,任职
person_521159,org_246,任职
person_847155,org_132,任职
person_100185410,org_132,任职
person_773598,org_225,任职
person_100197807,org_8,任职
person_200011113,org_202,任职
person_506450,org_247,任职
person_507114,org_248,任职
person_100248694,org_248,任职
person_529179,org_248,任职
person_100317532,org_248,任职
person_279491,org_85,任职
person_359140,org_202,任职
person_200148836,org_249,任职
person_100260242,org_250,任职
person_708587,org_251,任职
person_311361,org_85,任职
person_200062816,org_210,任职
person_269740,org_85,任职
person_100311085,org_85,任职
person_582159,org_202,任职
person_200150092,org_248,任职
person_585403,org_85,任职
person_335910,org_85,任职
person_687544,org_247,任职
person_100005892,org_238,任职
person_741178,org_252,任职
person_567799,org_248,任职
person_613288,org_253,任职
person_269560,org_248,任职
person_739162,org_254,任职
person_100043659,org_255,任职
person_261321,org_202,任职
person_100015719,org_202,任职
person_100109536,org_256,任职
person_200148700,org_257,任职
person_100323596,org_203,任职
person_200030017,org_258,任职
person_200080642,org_85,任职
person_836829,org_210,任职
person_610306,org_202,任职
person_720639,org_202,任职
person_100224369,org_85,任职
person_100236299,org_85,任职
person_766214,org_259,任职
person_714887,org_91,任职
person_266415,org_202,任职
person_586298,org_251,任职
person_100315689,org_251,任职
person_100039402,org_247,任职
person_344633,org_248,任职
person_732919,org_22,任职
person_620654,org_221,任职
person_704913,org_254,任职
person_755622,org_189,任职
person_200064483,org_223,任职
person_275571,org_202,任职
person_200063579,org_209,任职
person_100003712,org_210,任职
person_583125,org_210,任职
person_200029378,org_259,任职
person_100004247,org_205,任职
person_669728,org_146,任职
person_261607,org_248,任职
person_767392,org_260,任职
person_902434,org_210,任职
person_100233428,org_261,任职
person_562840,org_210,任职
person_568804,org_262,任职
person_567509,org_261,任职
person_200007058,org_260,任职
person_100249143,org_91,任职
person_833756,org_64,任职
person_729165,org_263,任职
person_457903,org_264,任职
person_705147,org_265,任职
person_100223780,org_109,任职
person_200121706,org_109,任职
person_273677,org_210,任职
person_739482,org_210,任职
person_522105,org_262,任职
person_689499,org_261,任职
person_666569,org_210,任职
person_656701,org_210,任职
person_200139730,org_259,任职
person_100317865,org_259,任职
person_100313155,org_266,任职
person_743843,org_267,任职
person_683527,org_210,任职
person_659111,org_210,任职
person_801696,org_210,任职
person_722096,org_260,任职
person_606637,org_210,任职
person_606711,org_210,任职
person_547093,org_109,任职
person_465606,org_268,任职
person_200079360,org_259,任职
person_898868,org_259,任职
person_100205723,org_269,任职
person_874587,org_270,任职
person_705715,org_189,任职
person_200109453,org_271,任职
person_200013936,org_272,任职
person_200066682,org_249,任职
person_732401,org_273,任职
person_822248,org_273,任职
person_694270,org_273,任职
person_734718,org_259,任职
person_100018158,org_274,任职
person_200103805,org_25,任职
person_744768,org_25,任职
person_100080532,org_275,任职
person_357414,org_164,任职
person_832897,org_276,任职
person_200104358,org_277,任职
person_626083,org_277,任职
person_775636,org_110,任职
person_742499,org_278,任职
person_200104349,org_277,任职
person_706770,org_277,任职
person_892085,org_279,任职
person_394767,org_109,任职
person_667689,org_277,任职
person_525884,org_164,任职
person_745529,org_280,任职
person_100304651,org_23,任职
person_200010866,org_252,任职
person_593929,org_4,任职
person_200010216,org_266,任职
person_596492,org_281,任职
person_100253172,org_282,任职
person_900862,org_283,任职
person_200093213,org_228,任职
person_661835,org_159,任职
person_200013403,org_267,任职
person_563351,org_284,任职
person_262520,org_91,任职
person_883542,org_91,任职
person_100052599,org_248,任职
person_723679,org_72,任职
person_805928,org_285,任职
person_572585,org_284,任职
person_677496,org_284,任职
person_200007269,org_284,任职
person_571981,org_284,任职
person_887985,org_286,任职
person_267398,org_286,任职
person_100050230,org_111,任职
person_480649,org_40,任职
person_200102661,org_287,任职
person_200103376,org_288,任职
person_863160,org_85,任职
person_100095162,org_289,任职
person_100003531,org_240,任职
person_542797,org_240,任职
person_200051901,org_240,任职
person_100311696,org_229,任职
person_200116591,org_1,任职
person_100188430,org_163,任职
person_200027034,org_132,任职
person_200059159,org_290,任职
person_854049,org_291,任职
person_598059,org_292,任职
person_100239582,org_134,任职
person_719119,org_13,任职
person_871771,org_246,任职
person_854661,org_234,任职
person_799917,org_293,任职
person_677153,org_232,任职
person_200131903,org_294,任职
person_100297387,org_14,任职
person_200048052,org_233,任职
person_746918,org_295,任职
person_618897,org_296,任职
person_578492,org_297,任职
person_856413,org_240,任职
person_521192,org_298,任职
person_361704,org_80,任职
person_200026985,org_132,任职
person_523061,org_291,任职
person_200028143,org_8,任职
person_100038920,org_165,任职
person_515593,org_292,任职
person_200131349,org_92,任职
person_100055666,org_291,任职
person_100322959,org_299,任职
person_200038875,org_300,任职
person_499758,org_301,任职
person_100198065,org_300,任职
person_266743,org_92,任职
person_200028194,org_8,任职
person_855904,org_62,任职
person_830507,org_256,任职
person_100320815,org_302,任职
person_264053,org_223,任职
person_273123,org_85,任职
person_770311,org_85,任职
person_100261005,org_49,任职
person_656626,org_27,任职
person_660096,org_28,任职
person_815249,org_29,任职
person_620444,org_1,任职
person_100006502,org_34,任职
person_369139,org_12,任职
person_714980,org_31,任职
person_770096,org_31,任职
person_349065,org_6,任职
person_100253863,org_225,任职
person_581229,org_225,任职
person_262945,org_225,任职
person_558477,org_225,任职
person_200012895,org_224,任职
person_200009383,org_236,任职
person_100321192,org_236,任职
person_770943,org_303,任职
person_200080312,org_304,任职
person_485625,org_209,任职
person_621867,org_305,任职
person_200055501,org_58,任职
person_200110086,org_108,任职
person_572262,org_59,任职
person_100210062,org_109,任职
person_200007225,org_110,任职
person_200081308,org_21,任职
person_100229924,org_4,任职
person_739426,org_7,任职
person_100002787,org_4,任职
person_807789,org_45,任职
person_100182557,org_85,任职
person_262665,org_221,任职
person_270768,org_221,任职
person_200017542,org_254,任职
person_568891,org_262,任职
person_100183961,org_262,任职
person_568791,org_262,任职
person_200007300,org_306,任职
person_774732,org_257,任职
person_100000142,org_257,任职
person_200076036,org_252,任职
person_812123,org_248,任职
person_671949,org_248,任职
person_860409,org_248,任职
person_100126889,org_238,任职
person_100034098,org_255,任职
person_100114724,org_85,任职
person_696164,org_203,任职
person_627227,org_142,任职
person_664845,org_109,任职
person_100006633,org_109,任职
person_200129089,org_114,任职
person_100129352,org_114,任职
person_100131611,org_114,任职
person_100081023,org_114,任职
person_200067761,org_114,任职
person_200101686,org_221,任职
person_200101690,org_221,任职
person_100176703,org_221,任职
person_100314219,org_307,任职
person_617059,org_307,任职
person_306618,org_308,任职
person_100236530,org_85,任职
person_873497,org_213,任职
person_585473,org_85,任职
person_100022439,org_91,任职
person_200011734,org_213,任职
person_264138,org_249,任职
person_340977,org_85,任职
person_658500,org_257,任职
person_672505,org_85,任职
person_100134949,org_85,任职
person_100023049,org_85,任职
person_766746,org_308,任职
person_200148778,org_114,任职
person_757764,org_114,任职
person_100214781,org_114,任职
person_888578,org_309,任职
person_100190906,org_310,任职
person_751285,org_210,任职
person_200001340,org_311,任职
person_200006350,org_311,任职
person_702942,org_205,任职
person_563188,org_259,任职
person_589689,org_127,任职
person_100251030,org_59,任职
person_717759,org_312,任职
person_887430,org_191,任职
person_734998,org_145,任职
person_891606,org_273,任职
person_605872,org_313,任职
person_718488,org_109,任职
person_877455,org_314,任职
person_200139750,org_259,任职
person_200050324,org_259,任职
person_200022785,org_284,任职
person_200021715,org_284,任职
person_874186,org_146,任职
person_662162,org_315,任职
person_200072122,org_210,任职
person_736288,org_210,任职
person_100193347,org_316,任职
person_394764,org_109,任职
person_100316972,org_109,任职
person_540985,org_317,任职
person_898962,org_261,任职
person_907592,org_259,任职
person_556445,org_249,任职
person_200114907,org_318,任职
person_784779,org_110,任职
person_667630,org_110,任职
person_276725,org_319,任职
person_782557,org_127,任职
person_547581,org_266,任职
person_621178,org_318,任职
person_683093,org_249,任职
person_475002,org_265,任职
person_277620,org_254,任职
person_661387,org_254,任职
person_843171,org_259,任职
person_907154,org_221,任职
person_902514,org_210,任职
person_387897,org_259,任职
person_617188,org_269,任职
person_265399,org_320,任职
person_783091,org_249,任职
person_606363,org_189,任职
person_562737,org_249,任职
person_832314,org_249,任职
person_901470,org_249,任职
person_803306,org_249,任职
person_699449,org_249,任职
